"Date","RegionID","RegionName","State","Metro","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-12-31,3101,"Los Angeles County","CA","Los Angeles-Long Beach-Anaheim",0,616500,0.00178745531361716,0.00949729818241362,0.0443842114179231,0.0682346620615271,0.0396473980349032,"2018-12","2018-Q4",616500,0,"2018-12"
2018-12-31,139,"Cook County","IL","Chicago-Naperville-Elgin",1,223000,0.00314889788573999,0.00722673893405601,0.0352831940575673,0.0517227300107701,-0.00247712484022256,"2007-02","2007-Q1",267000,-0.164794007490637,"2004-05"
2018-12-31,1090,"Harris County","TX","Houston-The Woodlands-Sugar Land",2,188100,0.00427122263747998,0.0140161725067385,0.062111801242236,0.0747092629807016,0.0358166677211496,"2018-12","2018-Q4",188100,0,"2018-12"
2018-12-31,2402,"Maricopa County","AZ","Phoenix-Mesa-Scottsdale",3,270300,0.00483271375464684,0.0180790960451977,0.0756068444090728,0.0721450259008509,0.0343652019574621,"2006-05","2006-Q2",290300,-0.0688942473303479,"2005-10"
2018-12-31,2841,"San Diego County","CA","San Diego-Carlsbad",4,592700,0.00118243243243243,0.00491692099016616,0.0475433015199717,0.0631389682774353,0.042288954856559,"2018-12","2018-Q4",592700,0,"2018-12"
2018-12-31,1286,"Orange County","CA","Los Angeles-Long Beach-Anaheim",5,725900,0.00276281254316895,0.0044278400442784,0.0426601551278368,0.0489184411024577,0.0353030136015491,"2018-12","2018-Q4",725900,0,"2018-12"
2018-12-31,581,"Kings County","NY","New York-Newark-Jersey City",6,782300,-0.001531589023612,-0.0011491317671093,0.0367081897694143,0.0758771942889285,0.0468527244559895,"2018-10","2018-Q4",784300,-0.00255004462578095,"2018-05"
2018-12-31,2964,"Miami-Dade County","FL","Miami-Fort Lauderdale-West Palm Beach",7,302900,0.00364479787939032,0.0164429530201342,0.074113475177305,0.111433707110876,0.0332009175958725,"2007-01","2007-Q1",325100,-0.0682866810212242,"2006-04"
2018-12-31,978,"Dallas County","TX","Dallas-Fort Worth-Arlington",8,208400,0.0160897123354461,0.0388833499501496,0.131378935939197,0.122003006343287,0.0548304322809543,"2018-12","2018-Q4",208400,0,"2018-12"
2018-12-31,1347,"Queens County","NY","New York-Newark-Jersey City",9,645100,0.00170807453416149,0.0104949874686717,0.0664572656637461,0.0768516224017406,0.0371572271171219,"2018-12","2018-Q4",645100,0,"2018-12"
2018-12-31,2832,"Riverside County","CA","Riverside-San Bernardino-Ontario",10,378000,0.00398406374501992,-0.00132100396301189,0.0485436893203883,0.0700069684836042,0.0412145897683056,"2006-07","2006-Q3",426900,-0.114546732255798,"2005-04"
2018-12-31,3250,"San Bernardino County","CA","Riverside-San Bernardino-Ontario",11,346000,0.004062681369704,0.00786484124672298,0.0626535626535627,0.0835027377149826,0.0427286510633753,"2006-07","2006-Q3",390300,-0.113502434025109,"2005-09"
2018-12-31,445,"Clark County","NV","Las Vegas-Henderson-Paradise",12,278000,0.00397255326832792,0.0216832047041529,0.129622104835433,0.104667604989989,0.0362579715536075,"2006-06","2006-Q2",316800,-0.122474747474747,"2004-12"
2018-12-31,207,"King County","WA","Seattle-Tacoma-Bellevue",13,618100,-0.00145395799676898,-0.0116725295810681,0.0139435695538058,0.107602184499522,0.0484791569476568,"2018-06","2018-Q2",631000,-0.0204437400950872,"2018-01"
2018-12-31,791,"Wayne County","MI","Detroit-Warren-Dearborn",14,80200,0.0113493064312736,0.0469973890339426,0.215151515151515,0.171155593413077,0.00753500364117898,"2005-12","2005-Q4",116200,-0.309810671256454,"1999-06"
2018-12-31,2049,"Tarrant County","TX","Dallas-Fort Worth-Arlington",15,211200,0.00715307582260372,0.0277372262773723,0.105180533751962,0.0970686040597355,0.0474104277024052,"2018-12","2018-Q4",211200,0,"2018-12"
2018-12-31,3136,"Santa Clara County","CA","San Jose-Sunnyvale-Santa Clara",16,1275900,-0.00599875350576504,-0.0143684820393975,0.0977372451174396,0.112207515285813,0.0728291766055944,"2018-09","2018-Q3",1294500,-0.0143684820393975,"2018-06"
2018-12-31,1561,"Broward County","FL","Miami-Fort Lauderdale-West Palm Beach",17,264200,0.00379939209726444,0.0142034548944338,0.0939958592132505,0.113270922539637,0.0374613129132297,"2006-10","2006-Q4",292400,-0.0964432284541724,"2005-10"
2018-12-31,386,"Bexar County","TX","San Antonio-New Braunfels",18,179900,0.00390625,0.0175339366515837,0.0682897862232779,0.0704447062062128,0.0349468544118181,"2018-12","2018-Q4",179900,0,"2018-12"
2018-12-31,2452,"New York County","NY","New York-Newark-Jersey City",19,1256400,-0.00538315389487017,-0.0208852867830424,-0.038420327567733,0.0292946902563749,0.0263461624251649,"2017-07","2017-Q3",1328800,-0.0544852498494883,"2015-09"
2018-12-31,3175,"Philadelphia County","PA","Philadelphia-Camden-Wilmington",20,158400,0.0114942528735632,0.0380078636959371,0.125799573560768,0.0894695487524264,0.0324475198876244,"2018-12","2018-Q4",158400,0,"2018-12"
2018-12-31,1510,"Alameda County","CA","San Francisco-Oakland-Hayward",21,877000,-0.000797539022445027,0.0028587764436821,0.0622577519379845,0.0907626328218367,0.0619486408992065,"2018-10","2018-Q4",878500,-0.00170745589072282,"2018-10"
2018-12-31,2801,"Middlesex County","MA","Boston-Cambridge-Newton",22,547000,0.00662495399337505,0.0125879303961496,0.060899922420481,0.0659333215701683,0.0405174540759921,"2018-12","2018-Q4",547000,0,"2018-12"
2018-12-31,2046,"Suffolk County","NY","New York-Newark-Jersey City",23,390000,0.00801240630653916,0.0273972602739726,0.0312004230565838,0.0297047572884899,0.00465547905061126,"2006-05","2006-Q2",448000,-0.129464285714286,"2004-10"
2018-12-31,3017,"Sacramento County","CA","Sacramento--Roseville--Arden-Arcade",24,366100,0.00383877159309021,0.00909592061742007,0.046897340577638,0.0761928340809845,0.0458200187714928,"2005-11","2005-Q4",385800,-0.0510627268014515,"2005-04"
2018-12-31,401,"Bronx County","NY","New York-Newark-Jersey City",25,435800,0.00693160813308688,0.0261360960678126,0.142632406921867,0.0626597644366589,0.0249236374684849,"2018-12","2018-Q4",435800,0,"2018-12"
2018-12-31,1252,"Nassau County","NY","New York-Newark-Jersey City",26,540200,0.00521027167845181,0.0204004533434076,0.0795363709032774,0.0614072296432358,0.0233636349164936,"2018-12","2018-Q4",540200,0,"2018-12"
2018-12-31,2993,"Palm Beach County","FL","Miami-Fort Lauderdale-West Palm Beach",27,276400,0.00326678765880218,0.0109729334308705,0.0733980582524272,0.10067120733245,0.0332444329236903,"2006-06","2006-Q2",325100,-0.149800061519532,"2005-05"
2018-12-31,2241,"Cuyahoga County","OH","Cleveland-Elyria",28,128800,0.00625,0.0222222222222222,0.060082304526749,0.0555345882432401,0.0126369101296615,"2005-07","2005-Q3",135100,-0.0466321243523316,"2003-10"
2018-12-31,3165,"Hillsborough County","FL","Tampa-St. Petersburg-Clearwater",29,220600,0.00592795257637939,0.0189376443418014,0.081902893575282,0.103855153736646,0.0319318021250798,"2006-09","2006-Q3",230700,-0.0437798006068487,"2006-04"
2018-12-31,2614,"Allegheny County","PA","Pittsburgh",30,152800,0.00526315789473684,0.0119205298013245,0.076056338028169,0.0650492659148525,0.0355008490816136,"2018-12","2018-Q4",152800,0,"2018-12"
2018-12-31,1950,"Oakland County","MI","Detroit-Warren-Dearborn",31,244800,0.002867677181483,-0.000408329930583912,0.055627425614489,0.0726420799048701,0.0480539093522427,"2018-08","2018-Q3",245200,-0.00163132137030995,"2018-08"
2018-12-31,2288,"Franklin County","OH","Columbus",32,176100,0.00284738041002278,0.0126509488211616,0.0576576576576577,0.0738886587999474,0.029400546721545,"2018-12","2018-Q4",176100,0,"2018-12"
2018-12-31,2339,"Hennepin County","MN","Minneapolis-St. Paul-Bloomington",33,281800,0.00606926097822206,0.0143988480921526,0.065406427221172,0.0603803114937989,0.0274252929294567,"2018-12","2018-Q4",281800,0,"2018-12"
2018-12-31,1287,"Orange County","FL","Orlando-Kissimmee-Sanford",34,245300,0.00739219712525667,0.0132176786451879,0.0907069808803913,0.102197042438876,0.0289485586558487,"2006-09","2006-Q3",270900,-0.094499815430048,"2006-01"
2018-12-31,1694,"Fairfax County","VA","Washington-Arlington-Alexandria",35,541100,0.00352373887240356,0.00576208178438662,0.0316491897044805,0.0233591582089965,0.0237251587225753,"2006-01","2006-Q1",553100,-0.0216958958596999,"2005-08"
2018-12-31,3159,"Contra Costa County","CA","San Francisco-Oakland-Hayward",36,617800,-0.00435132957292506,-0.00898299647096567,0.0464092140921409,0.0784981638657414,0.0486736597711399,"2018-09","2018-Q3",623400,-0.00898299647096567,"2018-06"
2018-12-31,2840,"Salt Lake County","UT","Salt Lake City",37,362600,0.00890372843628269,0.029236446210616,0.115006150061501,0.0854915207799372,0.0362377471030735,"2018-12","2018-Q4",362600,0,"2018-12"
2018-12-31,1440,"Travis County","TX","Austin-Round Rock",38,350300,0.00603101665709362,0.0236703682057276,0.0967438948027552,0.0838536620634738,0.0509587461327115,"2018-12","2018-Q4",350300,0,"2018-12"
2018-12-31,3130,"Saint Louis County","MO","St. Louis",39,184500,0.00490196078431373,0.0104052573932092,0.041196388261851,0.0512546273752068,0.0118479409178089,"2018-12","2018-Q4",184500,0,"2018-12"
2018-12-31,281,"Pima County","AZ","Tucson",40,202800,0,0.00895522388059702,0.0673684210526316,0.0517253634341146,0.00819807742407597,"2006-06","2006-Q2",237700,-0.146823727387463,"2005-07"
2018-12-31,2975,"Montgomery County","MD","Washington-Arlington-Alexandria",41,450900,0.00333778371161549,0.00692273336310853,0.0382224268938522,0.0209487390263812,0.0121007450307222,"2006-07","2006-Q3",494100,-0.087431693989071,"2005-04"
2018-12-31,2347,"Honolulu County","HI","Urban Honolulu",42,684700,-0.000875528965416606,-0.0016039661708953,0.0338215310282349,0.0507769165976806,0.0326202008873306,"2018-09","2018-Q3",685800,-0.0016039661708953,"2018-08"
2018-12-31,3148,"Westchester County","NY","New York-Newark-Jersey City",43,607300,-0.000658219516208656,-0.000987004441519987,0.00947473404255319,0.0345675016437508,0.00628819156464355,"2006-04","2006-Q2",654900,-0.0726828523438693,"2005-03"
2018-12-31,2804,"Milwaukee County","WI","Milwaukee-Waukesha-West Allis",44,156800,0.00641848523748395,0.0135746606334842,0.0453333333333333,0.0492442462620581,0.00212931787323356,"2006-04","2006-Q2",165900,-0.0548523206751055,"2005-05"
2018-12-31,1018,"Fresno County","CA","Fresno",45,248200,0.0052652895909275,0.0188834154351396,0.0643224699828473,0.0776129012867475,0.0252082226724246,"2006-05","2006-Q2",299700,-0.171838505171839,"2005-03"
2018-12-31,1388,"Shelby County","TN","Memphis",46,130600,0.00693909020817271,0.0251177394034537,0.0993265993265993,0.0858889503072224,0.0249241902948267,"2018-12","2018-Q4",130600,0,"2018-12"
2018-12-31,1020,"Fulton County","GA","Atlanta-Sandy Springs-Roswell",47,283800,0.00673997871585669,0.036144578313253,0.129327497015519,0.098158412008857,0.0341759740765648,"2018-12","2018-Q4",283800,0,"2018-12"
2018-12-31,3102,"Mecklenburg County","NC","Charlotte-Concord-Gastonia",48,237300,0.00636132315521628,0.0228448275862069,0.0845521023765996,0.0833782758838624,0.0345252696763991,"2018-12","2018-Q4",237300,0,"2018-12"
2018-12-31,157,"Erie County","NY","Buffalo-Cheektowaga-Niagara Falls",49,162200,-0.000616142945163278,0.00247218788627936,0.0444301352221507,0.0476821495363018,0.0299932011121649,"2018-11","2018-Q4",162300,-0.000616142945163278,"2018-10"
2018-12-31,1682,"DuPage County","IL","Chicago-Naperville-Elgin",50,290500,0.00241545893719807,0.00798056904927134,0.033072546230441,0.0372944486752333,0.00579128594812817,"2006-10","2006-Q4",318000,-0.0864779874213836,"2005-05"
2018-12-31,2694,"Fairfield County","CT","Bridgeport-Stamford-Norwalk",51,336700,0.00029708853238265,0.00447494033412888,0.0203030303030303,0.0175820534022619,-0.00488542774704503,"2006-04","2006-Q2",421800,-0.201754385964912,"2003-06"
2018-12-31,2480,"Pinellas County","FL","Tampa-St. Petersburg-Clearwater",52,229100,0.00438404208680403,0.0141655599822931,0.105161601543657,0.110588264313225,0.0407229271127105,"2018-12","2018-Q4",229100,0,"2018-12"
2018-12-31,874,"Bergen County","NJ","New York-Newark-Jersey City",53,468700,0.0038552152495181,0.0112189859762675,0.0312431243124312,0.0321042677072887,0.00563254614560527,"2006-07","2006-Q3",510700,-0.0822400626590954,"2005-06"
2018-12-31,1165,"Marion County","IN","Indianapolis-Carmel-Anderson",54,139700,0.0101229211858279,0.040983606557377,0.143207855973813,0.0996015058915318,0.0244693691387041,"2018-12","2018-Q4",139700,0,"2018-12"
2018-12-31,324,"Wake County","NC","Raleigh",55,288100,0.00558464223385689,0.0137227304714989,0.0584129316678913,0.0577349957150326,0.026267036227533,"2018-12","2018-Q4",288100,0,"2018-12"
2018-12-31,2337,"Hartford County","CT","Hartford-West Hartford-East Hartford",56,226600,0.00221141088014153,-0.00395604395604396,0.00980392156862745,0.0114132706016388,-0.00422494340188218,"2007-02","2007-Q1",255400,-0.112764291307753,"2004-12"
2018-12-31,489,"Duval County","FL","Jacksonville",57,177900,0.00395033860045147,0.0224137931034483,0.0781818181818182,0.0959851888433631,0.018916025274252,"2006-10","2006-Q4",187400,-0.0506937033084312,"2006-02"
2018-12-31,3246,"Prince Georges County","MD","Washington-Arlington-Alexandria",58,295200,0.00339904826648538,0.0102669404517454,0.0573065902578797,0.0641723404960306,0.00903781149396887,"2007-01","2007-Q1",351800,-0.160886867538374,"2005-06"
2018-12-31,2815,"New Haven County","CT","New Haven-Milford",59,212500,0,0.00377893245158243,0.016260162601626,0.0137238974900147,-0.00792562614915748,"2006-05","2006-Q2",267700,-0.206200971236459,"2004-04"
2018-12-31,1155,"Macomb County","MI","Detroit-Warren-Dearborn",60,171400,0.00410076157000586,0.0106132075471698,0.0779874213836478,0.0849786523591469,0.0356055955390573,"2018-12","2018-Q4",171400,0,"2018-12"
2018-12-31,204,"Kern County","CA","Bakersfield",61,215400,0.00466417910447761,0.0174775625885687,0.0673934588701685,0.0639414341783471,0.0258998475186827,"2006-07","2006-Q3",279700,-0.229889166964605,"2005-04"
2018-12-31,2061,"Ventura County","CA","Oxnard-Thousand Oaks-Ventura",62,601500,0.000499001996007984,0.00283427809269757,0.0460869565217391,0.0533700775988482,0.0326307224394535,"2006-06","2006-Q2",632100,-0.0484100616990982,"2005-09"
2018-12-31,2802,"Middlesex County","NJ","New York-Newark-Jersey City",63,328900,0.00458155161881491,0.0157504632489191,0.0765957446808511,0.0454965471917659,0.00206024764490009,"2006-08","2006-Q3",365100,-0.0991509175568338,"2005-05"
2018-12-31,2314,"Gwinnett County","GA","Atlanta-Sandy Springs-Roswell",64,229200,0.00747252747252747,0.0278026905829596,0.105643994211288,0.0813756424081669,0.0294258007797266,"2018-12","2018-Q4",229200,0,"2018-12"
2018-12-31,3227,"San Francisco County","CA","San Francisco-Oakland-Hayward",65,1375400,0.00233202157119953,0.0113235294117647,0.0612654320987654,0.0930781038718271,0.0639751120854397,"2018-12","2018-Q4",1375400,0,"2018-12"
2018-12-31,2626,"Baltimore County","MD","Baltimore-Columbia-Towson",66,244200,0.00452488687782805,0.00784151877837392,0.0566854175681523,0.0364252485489303,0.000822711297196577,"2007-04","2007-Q2",273200,-0.106149341142021,"2005-10"
2018-12-31,2322,"Hamilton County","OH","Cincinnati",67,150300,0.0107599193006052,0.0308641975308642,0.097881665449233,0.0624957471109509,0.0198333321266067,"2018-12","2018-Q4",150300,0,"2018-12"
2018-12-31,1690,"El Paso County","TX","El Paso",68,124600,0.00241351568785197,0.00727566693613581,0.0461796809403862,0.0256121106345644,0.00674437488599922,"2018-12","2018-Q4",124600,0,"2018-12"
2018-12-31,2981,"Montgomery County","PA","Philadelphia-Camden-Wilmington",69,309000,0.00422489437764056,0.0157790927021696,0.0564102564102564,0.0337077384023556,0.0107372229067528,"2018-12","2018-Q4",309000,0,"2018-12"
2018-12-31,2879,"Worcester County","MA","Worcester",70,282400,0.00462468872287442,0.0121863799283154,0.063653483992467,0.057829071933537,0.0216284641444973,"2005-10","2005-Q4",284500,-0.00738137082601054,"2005-06"
2018-12-31,1322,"Pierce County","WA","Seattle-Tacoma-Bellevue",71,343500,0.00940346752865119,0.0287511230907457,0.100608779237424,0.093999789205824,0.0307672877817695,"2018-12","2018-Q4",343500,0,"2018-12"
2018-12-31,504,"Essex County","NJ","New York-Newark-Jersey City",72,388600,0.00283870967741936,0.00908854842897949,0.0588555858310627,0.0570925159965974,0.00469977980900005,"2007-01","2007-Q1",428900,-0.0939612963394731,"2005-08"
2018-12-31,951,"Collin County","TX","Dallas-Fort Worth-Arlington",73,328100,0.00551639595464297,0.0107825015403574,0.0363234365129501,0.0797094095900781,0.0492858782413159,"2018-06","2018-Q2",328800,-0.00212895377128954,"2018-06"
2018-12-31,1776,"Hidalgo County","TX","McAllen-Edinburg-Mission",74,101200,-0.00295566502463054,0.00496524329692155,0.0964247020585049,0.0589449511099156,0.0228941568814121,"2018-11","2018-Q4",101500,-0.00295566502463054,"2018-11"
2018-12-31,1223,"Monroe County","NY","Rochester",75,142200,0.0049469964664311,0.00282087447108604,-0.0551495016611296,0.0262837008207604,0.0143635897991916,"2016-08","2016-Q3",157000,-0.0942675159235669,"2016-01"
2018-12-31,503,"Essex County","MA","Boston-Cambridge-Newton",76,439400,0.00434285714285714,0.011277330264672,0.0582851637764933,0.0619772123523965,0.0347342076826558,"2018-12","2018-Q4",439400,0,"2018-12"
2018-12-31,2742,"Jefferson County","KY","Louisville/Jefferson County",77,160300,0.00250156347717323,0.0100819155639572,0.0559947299077734,0.050501048651411,0.0252673052981121,"2018-12","2018-Q4",160300,0,"2018-12"
2018-12-31,2810,"Multnomah County","OR","Portland-Vancouver-Hillsboro",78,402900,0.00298730395817774,0.000496647628507574,0.0128205128205128,0.0922258579313,0.0438145436647888,"2018-03","2018-Q1",404800,-0.00469367588932806,"2018-02"
2018-12-31,2045,"Suffolk County","MA","Boston-Cambridge-Newton",79,560100,0.00358358717075793,0.0130222463374932,0.0678741658722593,0.0872226389364421,0.0579401644748065,"2018-12","2018-Q4",560100,0,"2018-12"
2018-12-31,2463,"Oklahoma County","OK","Oklahoma City",80,133100,0.00452830188679245,0.0121673003802281,0.0270061728395062,0.0444261017063488,0.0260682943795874,"2018-12","2018-Q4",133100,0,"2018-12"
2018-12-31,2842,"San Mateo County","CA","San Francisco-Oakland-Hayward",81,1364200,-0.00437892278499489,-0.00481470674058944,0.0594905250077664,0.109393966571318,0.069015999532297,"2018-10","2018-Q4",1374900,-0.00778238417339443,"2018-08"
2018-12-31,2847,"Snohomish County","WA","Seattle-Tacoma-Bellevue",82,464300,0.00563136235650856,0.0148633879781421,0.0742711707542804,0.103150895868845,0.0390316511658841,"2018-12","2018-Q4",464300,0,"2018-12"
2018-12-31,220,"Lake County","IL","Chicago-Naperville-Elgin",83,236100,-0.000846381718154888,-0.00253485424588086,0.0211937716262976,0.0453961387059059,-0.00401818072494675,"2007-02","2007-Q1",290600,-0.187543014452856,"2003-02"
2018-12-31,984,"Dekalb County","GA","Atlanta-Sandy Springs-Roswell",84,198200,0.0112244897959184,0.0437072143233281,0.14104778353483,0.118539807315028,0.0289439979346584,"2018-12","2018-Q4",198200,0,"2018-12"
2018-12-31,135,"Cobb County","GA","Atlanta-Sandy Springs-Roswell",85,256100,0.00826771653543307,0.0293408360128617,0.107698961937716,0.0894082212318068,0.0315051462838898,"2018-12","2018-Q4",256100,0,"2018-12"
2018-12-31,3134,"San Joaquin County","CA","Stockton-Lodi",86,362000,0.00221483942414175,0.0117384013415316,0.0691080921441229,0.100071971749242,0.0587697529126225,"2006-01","2006-Q1",420700,-0.139529355835512,"2005-02"
2018-12-31,330,"Will County","IL","Chicago-Naperville-Elgin",87,222700,0.00587172538392051,0.0168949771689498,0.0494816211121583,0.0459450135135766,0.00484131629273166,"2007-01","2007-Q1",239500,-0.0701461377870564,"2005-07"
2018-12-31,1804,"Jackson County","MO","Kansas City",88,140900,0.00714796283059328,0.0239825581395349,0.103367267032106,0.0548189167746842,0.0172929327512501,"2018-12","2018-Q4",140900,0,"2018-12"
2018-12-31,1948,"Norfolk County","MA","Boston-Cambridge-Newton",89,499900,0.00341228422320353,0.0127633711507293,0.0633907679217188,0.0582237476039968,0.0356413412941712,"2018-12","2018-Q4",499900,0,"2018-12"
2018-12-31,988,"Denton County","TX","Dallas-Fort Worth-Arlington",90,291100,0.00587422252937111,0.0174764068507515,0.0670821114369501,0.0836540303796436,0.0458103272548178,"2018-12","2018-Q4",291100,0,"2018-12"
2018-12-31,2889,"Bernalillo County","NM","Albuquerque",91,201900,0.00447761194029851,0.0176411290322581,0.0688194812069878,0.0437337883081075,0.00431045764234517,"2018-12","2018-Q4",201900,0,"2018-12"
2018-12-31,2732,"Jefferson County","AL","Birmingham-Hoover",92,120600,0.005,0.0343053173241852,0.119777158774373,0.0535770910316666,0.00476603718971402,"2007-08","2007-Q3",122600,-0.0163132137030995,"2006-04"
2018-12-31,1106,"Hudson County","NJ","New York-Newark-Jersey City",93,444700,0.00542618132489261,0.0253631542540927,0.103747828245222,0.098195297461267,0.0205915244370241,"2018-12","2018-Q4",444700,0,"2018-12"
2018-12-31,2441,"Monmouth County","NJ","New York-Newark-Jersey City",94,423900,0.00141743444365698,0.00832540437678402,0.0550024888003982,0.0378728484375799,0.00925325020152612,"2006-08","2006-Q3",442500,-0.0420338983050847,"2005-11"
2018-12-31,2243,"Davidson County","TN","Nashville-Davidson--Murfreesboro--Franklin",95,263700,0.00189969604863222,0.013840830449827,0.0811808118081181,0.11692730947294,0.0556019285683595,"2018-12","2018-Q4",263700,0,"2018-12"
2018-12-31,3001,"Providence County","RI","Providence-Warwick",96,251200,0.00399680255795364,0.0190669371196755,0.0488517745302714,0.0727721117386566,0.0162039648879124,"2005-12","2005-Q4",272500,-0.0781651376146789,"2004-10"
2018-12-31,414,"Bucks County","PA","Philadelphia-Camden-Wilmington",97,324500,0.00123418697932737,0.00495509445648808,0.0256005056890013,0.0314162775347022,0.00608475168416778,"2006-09","2006-Q3",330400,-0.0178571428571429,"2006-03"
2018-12-31,1689,"El Paso County","CO","Colorado Springs",98,290300,0.00693721817551162,0.0239858906525573,0.0938206480783723,0.0785553825986827,0.039479768794302,"2018-12","2018-Q4",290300,0,"2018-12"
2018-12-31,3236,"Baltimore City","MD","Baltimore-Columbia-Towson",99,119700,0.00167364016736402,0.0265866209262436,0.211538461538462,0.0913974413511591,-0.00527397724382772,"2007-09","2007-Q3",137800,-0.131349782293179,"2006-06"
2018-12-31,80,"Lee County","FL","Cape Coral-Fort Myers",100,232900,0.003446790176648,0.0126086956521739,0.0434587813620072,0.079602292483091,0.0358230214696234,"2006-05","2006-Q2",299700,-0.22288955622289,"2005-05"
2018-12-31,757,"Tulsa County","OK","Tulsa",101,140600,-0.000710732054015636,0.00213827512473272,0.03003663003663,0.0469084457825031,0.0227289662741774,"2018-11","2018-Q4",140700,-0.000710732054015636,"2018-11"
2018-12-31,201,"Kent County","MI","Grand Rapids-Wyoming",102,190200,0.00528541226215645,0.0192926045016077,0.0819112627986348,0.0898535987453357,0.043876178008198,"2018-12","2018-Q4",190200,0,"2018-12"
2018-12-31,285,"Polk County","FL","Lakeland-Winter Haven",103,175200,0.00286204922724671,0.0156521739130435,0.088875077688005,0.102413101966995,0.0216648907907784,"2006-08","2006-Q3",193000,-0.0922279792746114,"2006-03"
2018-12-31,3289,"District of Columbia","DC","Washington-Arlington-Alexandria",104,581200,0.00362631669832499,0.0162615841930407,0.0594239883339409,0.0626589684979042,0.0464775694146,"2018-12","2018-Q4",581200,0,"2018-12"
2018-12-31,989,"Denver County","CO","Denver-Aurora-Lakewood",105,423500,0.00403034613560929,0.0180288461538462,0.073510773130545,0.108878629327789,0.0680251467072261,"2018-12","2018-Q4",423500,0,"2018-12"
2018-12-31,2698,"Fort Bend County","TX","Houston-The Woodlands-Sugar Land",106,256200,0.00470588235294118,0.00707547169811321,0.026031237484982,0.0672876385379655,0.0368559579334409,"2018-12","2018-Q4",256200,0,"2018-12"
2018-12-31,659,"Ocean County","NJ","New York-Newark-Jersey City",107,282800,0.00283687943262411,0.01,0.0423884998157022,0.0330206148929151,-0.00281997951470359,"2006-08","2006-Q3",339600,-0.167255594817432,"2004-11"
2018-12-31,2127,"Arapahoe County","CO","Denver-Aurora-Lakewood",108,374100,0.00537489922063961,0.0149213239283776,0.050547598989048,0.100746574374284,0.0619454409474178,"2018-12","2018-Q4",374100,0,"2018-12"
2018-12-31,2251,"Delaware County","PA","Philadelphia-Camden-Wilmington",109,215800,0.00465549348230913,0.0164861045690061,0.0641025641025641,0.0359113100206736,-0.000462214819948126,"2007-07","2007-Q3",229500,-0.0596949891067538,"2005-11"
2018-12-31,1558,"Bristol County","MA","Providence-Warwick",110,313900,0.00383754397185801,0.0171743357096565,0.0655125594025798,0.0557709874151335,0.0209985222939038,"2018-12","2018-Q4",313900,0,"2018-12"
2018-12-31,1822,"Johnson County","KS","Kansas City",111,284200,0.00424028268551237,0.0135520684736091,0.0761075350246119,0.0658565325064058,0.0315575935643686,"2018-12","2018-Q4",284200,0,"2018-12"
2018-12-31,1556,"Brevard County","FL","Palm Bay-Melbourne-Titusville",112,211200,0.00859598853868195,0.0158730158730159,0.0977130977130977,0.117107700248981,0.0372552195657638,"2006-04","2006-Q2",233900,-0.0970500213766567,"2005-07"
2018-12-31,1404,"Summit County","OH","Akron",113,133700,0.00526315789473684,0.02217125382263,0.054416403785489,0.0517273599703274,0.014916259042028,"2018-12","2018-Q4",133700,0,"2018-12"
2018-12-31,2986,"New Castle County","DE","Philadelphia-Camden-Wilmington",114,232100,0.00086244070720138,-0.0034349506225848,-0.039718659495242,0.0422709852921723,0.00169602421016468,"2018-01","2018-Q1",245400,-0.0541972290138549,"2017-12"
2018-12-31,3152,"Anne Arundel County","MD","Baltimore-Columbia-Towson",115,341200,-0.000585823081429408,0.00500736377025037,0.0314389359129383,0.0264822532510711,0.0045983631498876,"2006-06","2006-Q2",375900,-0.0923117850492152,"2005-07"
2018-12-31,771,"Union County","NJ","New York-Newark-Jersey City",116,346800,0.00144383482529599,0.0197000882093502,0.0534629404617254,0.0504851422295673,0.00198222474474519,"2006-08","2006-Q3",405600,-0.144970414201183,"2005-02"
2018-12-31,2980,"Montgomery County","OH","Dayton",117,107100,0.000934579439252337,0.0268456375838926,0.105263157894737,0.0556342753295258,0.0098503587425931,"2007-03","2007-Q1",108400,-0.0119926199261993,"2006-05"
2018-12-31,2734,"Jefferson County","CO","Denver-Aurora-Lakewood",118,423000,0.003796867584243,0.0146318061885344,0.0593538692712246,0.0983736497016772,0.0593296267553645,"2018-12","2018-Q4",423000,0,"2018-12"
2018-12-31,3069,"Washington County","OR","Portland-Vancouver-Hillsboro",119,409700,0.00712881022615536,0.0146111936602278,0.0494364754098361,0.083705769961443,0.0398418057459167,"2018-12","2018-Q4",409700,0,"2018-12"
2018-12-31,2776,"Lancaster County","PA","Lancaster",120,206400,0.00486854917234664,0.0177514792899408,0.0600924499229584,0.0379835383969505,0.0109515149821173,"2018-12","2018-Q4",206400,0,"2018-12"
2018-12-31,1676,"Douglas County","NE","Omaha-Council Bluffs",121,170800,0.00293599530240752,0.0154577883472057,0.0748898678414097,0.0557847299785486,0.0299929013410543,"2018-12","2018-Q4",170800,0,"2018-12"
2018-12-31,322,"Utah County","UT","Provo-Orem",122,347800,0.00957910014513788,0.0413173652694611,0.150893448047651,0.0870784780945952,0.0348163036088585,"2018-12","2018-Q4",347800,0,"2018-12"
